ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Trade_Flow,Scale,F1994,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020,F2021,F2022
1017,Kiribati,KI,KIR,Imports of low carbon technology products as share of total imports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,2.42801121731316,1.23609535038501,1.33705757265797,1.12411639431019,0.957979807118463,0.71593928770131,0.61124461576893,0.51140578474031,1.24078245754123,1.74914589251915,4.48042558479544,3.93335570649445,4.89414791135825,1.4954075734507,1.8765544003738,,2.84278700978601,,
1018,Kiribati,KI,KIR,Total trade in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,519981,,,,,,,,,,858522,,1064349,568722,618951,598191,708502,1367478,1758483,5394811.567,4488199.559,5903294.46,1774250.695,2393355.419,,3166285.126,,
1019,Kiribati,KI,KIR,Total trade in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,0.928567589179029,,,,,,,,,,0.765429125253295,,0.800512787533096,0.395457908528343,0.460684982953865,0.384248007953329,0.391875591843186,0.720858493831578,0.949904120506796,3.02874659314053,2.63086392836208,3.30474108432364,0.94241191569346,1.21804247393082,,1.77656756711437,,
1020,Kiribati,KI,KIR,Trade balance in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,-513551,,,,,,,,,,-856978,,-548969,-551128,-198895,-556057,-416794,-1365936,-1681269,-5378895.603,-4472560.033,-5885662.86,-1638792.541,-2393056.557,,-3115506.272,,
1021,Kiribati,KI,KIR,Trade balance in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,-0.917085074244019,,,,,,,,,,-0.764052547169808,,-0.412887788177803,-0.383224011399961,-0.148037469338621,-0.357183231707773,-0.230530606020433,-0.720045637026944,-0.908194364563286,-3.01981107775823,-2.62169645167813,-3.29487068512584,-0.870461892640241,-1.21789037507958,,-1.74807611371655,,
1022,"Korea, Rep. of",KR,KOR,Comparative advantage in low carbon technology products,Index,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLA,"Trade in Low Carbon Technology Products; Comparative Advantage","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,0.853494982207571,1.02217072133046,0.690118793815437,0.761098194709468,0.771813659793297,0.869853903223292,1.07243813882148,1.62393303781301,2.03935590291426,2.23326451516089,2.34298305674257,2.48823251717336,2.56902153538126,2.41699206116148,2.57301525312218,2.45629132201745,2.28556341004608,2.17449662018941,2.05987185243729,1.96299923418141,1.86010268521145,1.78743534193253,1.594565777362,1.44882462115867,2.08959068233407
1023,"Korea, Rep. of",KR,KOR,Exports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,1657392962,2951647141,2911524560,3851206662,3922416218,5171807903,4259949219,4143017504,4421192156,6066740338,10311392645,17449068981,25582141214,32366769079,38925417067,39467695221,51856958081,54313681161,56576858872,54380142735,53084265516,49889362854,44802157075,50741140443,50805254397,46177430706,43121670706,48327931902,48879182594
1024,"Korea, Rep. of",KR,KOR,Exports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,0.357634659671378,0.520944856474779,0.477170922723417,0.674946595411155,1.02451811014613,1.04007433934808,0.738955400147274,0.756379696621327,0.705146416459793,0.863351702345003,1.30106934238799,1.86679375601741,2.43035278943337,2.76057554319256,3.71012311629212,4.18205740241516,4.53466236885862,4.33324228464676,4.42682324317773,3.96752018113356,3.57592943159066,3.40300394634097,2.98808168119252,3.12623677058226,2.94459466485389,2.79622089521358,2.62189449723727,2.65767032549279,2.92004901300791
1025,"Korea, Rep. of",KR,KOR,Exports of low carbon technology products as share of total exports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,2.95279591685853,3.59356962209141,2.47414485484572,2.75547029074894,2.73050408884584,3.13153442514393,4.06368678463397,6.1387901965909,7.86724576537655,8.71919961640683,9.22888335139016,10.8642506624602,11.1190366203642,9.77954915137002,10.3270533089065,9.71754266421642,9.27005365751045,9.47142458485562,9.03567393465329,9.02844640326052,8.38780844123004,8.51038532869181,8.41160838403789,7.49968616543849,7.15043218356148
1026,"Korea, Rep. of",KR,KOR,Imports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,7006014703,10470306741,11357461364,9525754729,4930929385,6847030804,9696419725,7458333319,8799019464,11812764236,15310193691,16646562940,18430606519,17072928987,20327665354,19505926902,23207520780,25691881678,26401507062,29418550561,26061479342,25439426737,21810979264,25330306050,27008949187,24973453934,26917420640,34265877933,37843977996
1027,"Korea, Rep. of",KR,KOR,Imports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,1.5117680244862,1.84793512973547,1.86137887803201,1.66944448515296,1.28793737686514,1.37696936420152,1.68199697919528,1.36164809530236,1.40337647052488,1.68106257138951,1.93180730510162,1.78093741215538,1.75094319078684,1.45615739702468,1.93750373953124,2.06687787403592,2.02939538009903,2.04974411013023,2.06577048367781,2.14634767729919,1.75558633248416,1.73524905162668,1.45468414564341,1.56063765008531,1.56539729252977,1.51223861198564,1.63663967328652,1.88436383216563,2.26080439015111
1028,"Korea, Rep. of",KR,KOR,Imports of low carbon technology products as share of total imports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,5.28098117956637,5.71821033766268,6.0474086895007,5.29011465741755,5.81590040305105,6.60899509204759,6.82627881012143,6.37562011712575,5.96177567127311,4.78902762750398,4.67142311400091,6.03768883406772,5.45835772424396,4.90001399820501,5.08127803162156,5.70585468581311,4.95925558356128,5.82806928941422,5.37174276519376,5.3600712938849,5.05104918927147,4.96729133693504,5.75594612959974,5.57084257577306,5.17439851714921
1029,"Korea, Rep. of",KR,KOR,Total trade in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,8663407665,13421953882,14268985924,13376961391,8853345603,12018838707,13956368944,11601350823,13220211620,17879504574,25621586336,34095631921,44012747733,49439698066,59253082421,58973622123,75064478861,80005562839,82978365934,83798693296,79145744858,75328789591,66613136339,76071446493,77814203584,71150884640,70039091346,82593809835,86723160590
1030,"Korea, Rep. of",KR,KOR,Total trade in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,1.86940268415758,2.36887998621024,2.33854980075543,2.34439108056412,2.31245548701126,2.4170437035496,2.42095237934256,2.11802779192369,2.10852288698467,2.54441427373452,3.23287664748962,3.64773116817278,4.18129598022021,4.21673294021725,5.64762685582336,6.24893527645108,6.56405774895764,6.38298639477699,6.49259372685554,6.11386785843275,5.33151576407481,5.13825299796765,4.44276582683593,4.68687442066757,4.50999195738366,4.30845950719922,4.25853417052379,4.54203415765843,5.18085340315903
1031,"Korea, Rep. of",KR,KOR,Trade balance in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-5348621741,-7518659600,-8445936804,-5674548067,-1008513167,-1675222901,-5436470506,-3315315815,-4377827308,-5746023898,-4998801046,802506041,7151534695,15293840092,18597751713,19961768319,28649437301,28621799483,30175351810,24961592174,27022786174,24449936117,22991177811,25410834393,23796305210,21203976772,16204250066,14062053969,11035204598
